A_Density,B_Density,C_Density,X_Density,A_dipole Polarizability,B_dipole Polarizability,C_dipole Polarizability,X_dipole Polarizability,A_covalent Radius,B_covalent Radius,C_covalent Radius,X_covalent Radius,A_atomic Radius,B_atomic Radius,C_atomic Radius,X_atomic Radius,A_FirstIonization,B_FirstIonization,C_FirstIonization,X_FirstIonization,A_number of Valence Electrons,B_number of Valence Electrons,C_number of Valence Electrons,X_number of Valence Electrons,A_number,B_number,C_number,X_number,A_Period,B_Period,C_Period,X_Period,A_Electronegativity,B_Electronegativity,C_Electronegativity,X_Electronegativity,A_number of s+p Electrons,B_number of s+p Electrons,C_number of s+p Electrons,X_number of s+p Electrons,A_number of d Electrons,B_number of d Electrons,C_number of d Electrons,X_number of d Electrons,A_Mulliken EN,B_Mulliken EN,C_Mulliken EN,X_Mulliken EN,A-B_Density,A-C_Density,(A+B+C)-X_Density,A-B_dipole Polarizability,A-C_dipole Polarizability,(A+B+C)-X_dipole Polarizability,A-B_covalent Radius,A-C_covalent Radius,(A+B+C)-X_covalent Radius,A-B_atomic Radius,A-C_atomic Radius,(A+B+C)-X_atomic Radius,A-B_FirstIonization,A-C_FirstIonization,(A+B+C)-X_FirstIonization,A-B_number of Valence Electrons,A-C_number of Valence Electrons,(A+B+C)-X_number of Valence Electrons,A-B_number,A-C_number,(A+B+C)-X_number,A-B_Period,A-C_Period,(A+B+C)-X_Period,A-B_Electronegativity,A-C_Electronegativity,(A+B+C)-X_Electronegativity,A-B_number of s+p Electrons,A-C_number of s+p Electrons,(A+B+C)-X_number of s+p Electrons,A-B_number of d Electrons,A-C_number of d Electrons,(A+B+C)-X_number of d Electrons,A-B_Mulliken EN,A-C_Mulliken EN,(A+B+C)-X_Mulliken EN
1.942,7.44,10.5,0.010199999999999999,325.4,68.0,55.0,22.44,310,119,128,384,3.6,1.4,1.6,3.0,991.6,717.3,731.0,10086.0,2,7,11,42,22,25,47,54,6,4,5,12,1.86,1.55,1.93,23.88,2,2,1,42,0,5,10,0,5.7,3.72,4.44,62.46,5.498,8.558,19.871799999999997,257.4,270.4,425.96,191,182,173,2.2,2.0,3.5999999999999996,274.30000000000007,260.6,7646.1,5,9,22,3,25,40,2,1,3,0.31000000000000005,0.06999999999999984,18.54,0,1,37,5,10,15,1.98,1.2599999999999998,48.6
1.942,7.44,13.5,0.010199999999999999,325.4,68.0,33.91,22.44,310,119,133,384,3.6,1.4,1.5,3.0,991.6,717.3,1007.1,10086.0,2,7,12,42,22,25,80,54,6,4,6,12,1.86,1.55,2.0,23.88,2,2,2,42,0,5,10,0,5.7,3.72,4.91,62.46,5.498,11.558,22.871799999999997,257.4,291.49,404.86999999999995,191,177,178,2.2,2.1,3.5,274.30000000000007,15.5,7370.0,5,10,21,3,58,73,2,0,4,0.31000000000000005,0.1399999999999999,18.47,0,0,36,5,10,15,1.98,0.79,48.13
1.942,8.57,10.5,0.010199999999999999,325.4,98.0,55.0,22.44,310,147,128,384,3.6,1.45,1.6,3.0,991.6,652.1,731.0,10086.0,2,5,11,42,22,41,47,54,6,5,5,12,1.86,1.6,1.93,23.88,2,1,1,42,0,4,10,0,5.7,4.0,4.44,62.46,6.628,8.558,21.0018,227.39999999999998,270.4,455.96,163,182,201,2.1500000000000004,2.0,3.6500000000000004,339.5,260.6,7711.3,3,9,24,19,25,56,1,1,4,0.26,0.06999999999999984,18.49,1,1,38,4,10,14,1.7000000000000002,1.2599999999999998,48.32
1.942,8.91,13.5,0.010199999999999999,325.4,49.0,33.91,22.44,310,110,133,384,3.6,1.35,1.5,3.0,991.6,737.1,1007.1,10086.0,2,10,12,42,22,28,80,54,6,4,6,12,1.86,1.91,2.0,23.88,2,2,2,42,0,8,10,0,5.7,4.4,4.91,62.46,6.968,11.558,24.3418,276.4,291.49,385.86999999999995,200,177,169,2.25,2.1,3.45,254.5,15.5,7350.2,8,10,18,6,58,76,2,0,4,0.04999999999999982,0.1399999999999999,18.11,0,0,36,8,10,18,1.2999999999999998,0.79,47.45
1.942,6.77,8.96,0.01926,325.4,216.0,46.5,87.6,310,176,112,594,3.6,1.85,1.35,6.0,991.6,527.0,745.5,7507.200000000001,2,3,11,42,22,59,29,102,6,6,4,18,1.86,1.13,1.9,18.96,2,2,1,42,0,0,10,0,5.7,3.1,4.48,49.800000000000004,4.827999999999999,7.018000000000001,17.65274,109.39999999999998,278.9,500.29999999999995,134,198,4,1.75,2.25,0.8000000000000007,464.6,246.10000000000002,5243.1,1,9,26,37,7,8,0,2,2,0.7300000000000002,0.039999999999999813,14.07,0,1,37,0,10,10,2.6,1.2199999999999998,36.52
1.942,2.99,10.5,0.01926,325.4,97.0,55.0,87.6,310,148,128,594,3.6,1.6,1.6,6.0,991.6,633.1,731.0,7507.200000000001,2,3,11,42,22,21,47,102,6,4,5,18,1.86,1.36,1.93,18.96,2,2,1,42,0,1,10,0,5.7,3.34,4.44,49.800000000000004,1.0480000000000003,8.558,15.412740000000001,228.39999999999998,270.4,389.79999999999995,162,182,8,2.0,2.0,0.8000000000000007,358.5,260.6,5151.500000000001,1,9,26,1,25,12,2,1,3,0.5,0.06999999999999984,13.81,0,1,37,1,10,11,2.3600000000000003,1.2599999999999998,36.32000000000001
1.942,2.99,10.5,0.010199999999999999,325.4,97.0,55.0,22.44,310,148,128,384,3.6,1.6,1.6,3.0,991.6,633.1,731.0,10086.0,2,3,11,42,22,21,47,54,6,4,5,12,1.86,1.36,1.93,23.88,2,2,1,42,0,1,10,0,5.7,3.34,4.44,62.46,1.0480000000000003,8.558,15.421800000000001,228.39999999999998,270.4,454.96,162,182,202,2.0,2.0,3.8000000000000007,358.5,260.6,7730.3,1,9,26,1,25,36,2,1,3,0.5,0.06999999999999984,18.729999999999997,0,1,37,1,10,11,2.3600000000000003,1.2599999999999998,48.980000000000004
1.942,2.99,8.96,0.01926,325.4,97.0,46.5,87.6,310,148,112,594,3.6,1.6,1.35,6.0,991.6,633.1,745.5,7507.200000000001,2,3,11,42,22,21,29,102,6,4,4,18,1.86,1.36,1.9,18.96,2,2,1,42,0,1,10,0,5.7,3.34,4.48,49.800000000000004,1.0480000000000003,7.018000000000001,13.872740000000002,228.39999999999998,278.9,381.29999999999995,162,198,24,2.0,2.25,0.5500000000000007,358.5,246.10000000000002,5137.000000000001,1,9,26,1,7,30,2,2,4,0.5,0.039999999999999813,13.84,0,1,37,1,10,11,2.3600000000000003,1.2199999999999998,36.28
1.942,2.99,8.96,0.010199999999999999,325.4,97.0,46.5,22.44,310,148,112,384,3.6,1.6,1.35,3.0,991.6,633.1,745.5,10086.0,2,3,11,42,22,21,29,54,6,4,4,12,1.86,1.36,1.9,23.88,2,2,1,42,0,1,10,0,5.7,3.34,4.48,62.46,1.0480000000000003,7.018000000000001,13.881800000000002,228.39999999999998,278.9,446.46,162,198,186,2.0,2.25,3.5500000000000007,358.5,246.10000000000002,7715.8,1,9,26,1,7,18,2,2,2,0.5,0.039999999999999813,18.759999999999998,0,1,37,1,10,11,2.3600000000000003,1.2199999999999998,48.94
1.942,2.99,13.5,0.010199999999999999,325.4,97.0,33.91,22.44,310,148,133,384,3.6,1.6,1.5,3.0,991.6,633.1,1007.1,10086.0,2,3,12,42,22,21,80,54,6,4,6,12,1.86,1.36,2.0,23.88,2,2,2,42,0,1,10,0,5.7,3.34,4.91,62.46,1.0480000000000003,11.558,18.4218,228.39999999999998,291.49,433.86999999999995,162,177,207,2.0,2.1,3.7,358.5,15.5,7454.2,1,10,25,1,58,69,2,0,4,0.5,0.1399999999999999,18.659999999999997,0,0,36,1,10,11,2.3600000000000003,0.79,48.510000000000005
1.942,7.52,8.96,0.01926,325.4,192.0,46.5,87.6,310,172,112,594,3.6,1.85,1.35,6.0,991.6,544.5,745.5,7507.200000000001,2,3,11,42,22,62,29,102,6,6,4,18,1.86,1.17,1.9,18.96,2,2,1,42,0,0,10,0,5.7,3.1,4.48,49.800000000000004,5.577999999999999,7.018000000000001,18.40274,133.39999999999998,278.9,476.29999999999995,138,198,0,1.75,2.25,0.8000000000000007,447.1,246.10000000000002,5225.6,1,9,26,40,7,11,0,2,2,0.6900000000000002,0.039999999999999813,14.030000000000001,0,1,37,0,10,10,2.6,1.2199999999999998,36.52
1.942,4.54,10.5,0.010199999999999999,325.4,100.0,55.0,22.44,310,136,128,384,3.6,1.4,1.6,3.0,991.6,658.8,731.0,10086.0,2,4,11,42,22,22,47,54,6,4,5,12,1.86,1.54,1.93,23.88,2,2,1,42,0,2,10,0,5.7,3.45,4.44,62.46,2.598,8.558,16.971799999999998,225.39999999999998,270.4,457.96,174,182,190,2.2,2.0,3.5999999999999996,332.80000000000007,260.6,7704.6,2,9,25,0,25,37,2,1,3,0.32000000000000006,0.06999999999999984,18.549999999999997,0,1,37,2,10,12,2.25,1.2599999999999998,48.870000000000005
1.942,4.54,13.5,0.010199999999999999,325.4,100.0,33.91,22.44,310,136,133,384,3.6,1.4,1.5,3.0,991.6,658.8,1007.1,10086.0,2,4,12,42,22,22,80,54,6,4,6,12,1.86,1.54,2.0,23.88,2,2,2,42,0,2,10,0,5.7,3.45,4.91,62.46,2.598,11.558,19.971799999999998,225.39999999999998,291.49,436.86999999999995,174,177,195,2.2,2.1,3.5,332.80000000000007,15.5,7428.5,2,10,24,0,58,70,2,0,4,0.32000000000000006,0.1399999999999999,18.479999999999997,0,0,36,2,10,12,2.25,0.79,48.4
1.942,11.9,10.5,0.010199999999999999,325.4,50.0,55.0,22.44,310,144,128,384,3.6,1.9,1.6,3.0,991.6,589.4,731.0,10086.0,2,3,11,42,22,81,47,54,6,6,5,12,1.86,2.04,1.93,23.88,2,3,1,42,0,10,10,0,5.7,3.2,4.44,62.46,9.958,8.558,24.331799999999998,275.4,270.4,407.96,166,182,198,1.7000000000000002,2.0,4.1,402.20000000000005,260.6,7774.0,1,9,26,59,25,96,0,1,5,0.17999999999999994,0.06999999999999984,18.049999999999997,1,1,36,10,10,20,2.5,1.2599999999999998,49.120000000000005
1.942,11.9,5.78,0.010199999999999999,325.4,50.0,30.0,22.44,310,144,121,384,3.6,1.9,1.15,3.0,991.6,589.4,947.0,10086.0,2,3,5,42,22,81,33,54,6,6,4,12,1.86,2.04,2.18,23.88,2,3,5,42,0,10,0,0,5.7,3.2,5.3,62.46,9.958,3.838,19.6118,275.4,295.4,382.96,166,189,191,1.7000000000000002,2.45,3.6500000000000004,402.20000000000005,44.60000000000002,7558.0,1,3,32,59,11,82,0,2,4,0.17999999999999994,0.32000000000000006,17.799999999999997,1,3,32,10,0,10,2.5,0.40000000000000036,48.260000000000005
1.942,11.9,8.86,0.010199999999999999,325.4,50.0,55.0,22.44,310,144,111,384,3.6,1.9,1.35,3.0,991.6,589.4,760.4,10086.0,2,3,9,42,22,81,27,54,6,6,4,12,1.86,2.04,1.88,23.88,2,3,2,42,0,10,7,0,5.7,3.2,4.3,62.46,9.958,6.917999999999999,22.691799999999997,275.4,270.4,407.96,166,199,181,1.7000000000000002,2.25,3.8499999999999996,402.20000000000005,231.20000000000005,7744.6,1,7,28,59,5,76,0,2,4,0.17999999999999994,0.019999999999999796,18.099999999999998,1,0,35,10,7,17,2.5,1.4000000000000004,49.260000000000005
1.942,11.9,7.15,0.010199999999999999,325.4,50.0,83.0,22.44,310,144,122,384,3.6,1.9,1.4,3.0,991.6,589.4,652.9,10086.0,2,3,6,42,22,81,24,54,6,6,4,12,1.86,2.04,1.66,23.88,2,3,1,42,0,10,5,0,5.7,3.2,3.72,62.46,9.958,5.208,20.9818,275.4,242.39999999999998,435.96,166,188,192,1.7000000000000002,2.2,3.9000000000000004,402.20000000000005,338.70000000000005,7852.1,1,4,31,59,2,73,0,2,4,0.17999999999999994,0.20000000000000018,18.32,1,1,36,10,5,15,2.5,1.98,49.84
1.942,11.9,8.96,18.72,325.4,50.0,46.5,126.0,310,144,112,684,3.6,1.9,1.35,6.8999999999999995,991.6,589.4,745.5,6839.400000000001,2,3,11,42,22,81,29,210,6,6,4,24,1.86,2.04,1.9,17.759999999999998,2,3,1,42,0,10,10,0,5.7,3.2,4.48,45.54,9.958,7.018000000000001,4.082000000000001,275.4,278.9,295.9,166,198,118,1.7000000000000002,2.25,0.04999999999999982,402.20000000000005,246.10000000000002,4512.900000000001,1,9,26,59,7,78,0,2,8,0.17999999999999994,0.039999999999999813,11.959999999999997,1,1,36,10,10,20,2.5,1.2199999999999998,32.16
1.942,11.9,8.96,0.01926,325.4,50.0,46.5,87.6,310,144,112,594,3.6,1.9,1.35,6.0,991.6,589.4,745.5,7507.200000000001,2,3,11,42,22,81,29,102,6,6,4,18,1.86,2.04,1.9,18.96,2,3,1,42,0,10,10,0,5.7,3.2,4.48,49.800000000000004,9.958,7.018000000000001,22.78274,275.4,278.9,334.29999999999995,166,198,28,1.7000000000000002,2.25,0.8499999999999996,402.20000000000005,246.10000000000002,5180.700000000001,1,9,26,59,7,30,0,2,2,0.17999999999999994,0.039999999999999813,13.16,1,1,36,10,10,20,2.5,1.2199999999999998,36.42
1.942,11.9,8.96,0.010199999999999999,325.4,50.0,46.5,22.44,310,144,112,384,3.6,1.9,1.35,3.0,991.6,589.4,745.5,10086.0,2,3,11,42,22,81,29,54,6,6,4,12,1.86,2.04,1.9,23.88,2,3,1,42,0,10,10,0,5.7,3.2,4.48,62.46,9.958,7.018000000000001,22.7918,275.4,278.9,399.46,166,198,182,1.7000000000000002,2.25,3.8499999999999996,402.20000000000005,246.10000000000002,7759.5,1,9,26,59,7,78,0,2,4,0.17999999999999994,0.039999999999999813,18.08,1,1,36,10,10,20,2.5,1.2199999999999998,49.08
1.942,11.9,5.91,0.010199999999999999,325.4,50.0,50.0,22.44,310,144,124,384,3.6,1.9,1.3,3.0,991.6,589.4,578.8,10086.0,2,3,3,42,22,81,31,54,6,6,4,12,1.86,2.04,1.81,23.88,2,3,3,42,0,10,0,0,5.7,3.2,3.2,62.46,9.958,3.968,19.7418,275.4,275.4,402.96,166,186,194,1.7000000000000002,2.3,3.8,402.20000000000005,412.80000000000007,7926.2,1,1,34,59,9,80,0,2,4,0.17999999999999994,0.050000000000000044,18.169999999999998,1,1,34,10,0,10,2.5,2.5,50.36
1.942,11.9,8.91,0.010199999999999999,325.4,50.0,49.0,22.44,310,144,110,384,3.6,1.9,1.35,3.0,991.6,589.4,737.1,10086.0,2,3,10,42,22,81,28,54,6,6,4,12,1.86,2.04,1.91,23.88,2,3,2,42,0,10,8,0,5.7,3.2,4.4,62.46,9.958,6.968,22.7418,275.4,276.4,401.96,166,200,180,1.7000000000000002,2.25,3.8499999999999996,402.20000000000005,254.5,7767.9,1,8,27,59,6,77,0,2,4,0.17999999999999994,0.04999999999999982,18.07,1,0,35,10,8,18,2.5,1.2999999999999998,49.16
1.942,11.9,6.11,0.010199999999999999,325.4,50.0,87.0,22.44,310,144,134,384,3.6,1.9,1.35,3.0,991.6,589.4,650.9,10086.0,2,3,5,42,22,81,23,54,6,6,4,12,1.86,2.04,1.63,23.88,2,3,2,42,0,10,3,0,5.7,3.2,3.6,62.46,9.958,4.168,19.9418,275.4,238.39999999999998,439.96,166,176,204,1.7000000000000002,2.25,3.8499999999999996,402.20000000000005,340.70000000000005,7854.1,1,3,32,59,1,72,0,2,4,0.17999999999999994,0.2300000000000002,18.349999999999998,1,0,35,10,3,13,2.5,2.1,49.96
1.942,9.32,10.5,0.01926,325.4,144.0,55.0,87.6,310,164,128,594,3.6,1.75,1.6,6.0,991.6,596.7,731.0,7507.200000000001,2,3,11,42,22,69,47,102,6,6,5,18,1.86,1.25,1.93,18.96,2,2,1,42,0,0,10,0,5.7,3.1,4.44,49.800000000000004,7.378,8.558,21.74274,181.39999999999998,270.4,436.79999999999995,146,182,8,1.85,2.0,0.9499999999999993,394.9,260.6,5187.900000000001,1,9,26,47,25,36,0,1,1,0.6100000000000001,0.06999999999999984,13.920000000000002,0,1,37,0,10,10,2.6,1.2599999999999998,36.56
1.942,9.32,8.96,0.01926,325.4,144.0,46.5,87.6,310,164,112,594,3.6,1.75,1.35,6.0,991.6,596.7,745.5,7507.200000000001,2,3,11,42,22,69,29,102,6,6,4,18,1.86,1.25,1.9,18.96,2,2,1,42,0,0,10,0,5.7,3.1,4.48,49.800000000000004,7.378,7.018000000000001,20.202740000000002,181.39999999999998,278.9,428.29999999999995,146,198,8,1.85,2.25,0.6999999999999993,394.9,246.10000000000002,5173.400000000001,1,9,26,47,7,18,0,2,2,0.6100000000000001,0.039999999999999813,13.950000000000001,0,1,37,0,10,10,2.6,1.2199999999999998,36.52
1.942,6.11,10.5,0.010199999999999999,325.4,87.0,55.0,22.44,310,134,128,384,3.6,1.35,1.6,3.0,991.6,650.9,731.0,10086.0,2,5,11,42,22,23,47,54,6,4,5,12,1.86,1.63,1.93,23.88,2,2,1,42,0,3,10,0,5.7,3.6,4.44,62.46,4.168,8.558,18.5418,238.39999999999998,270.4,444.96,176,182,188,2.25,2.0,3.5500000000000007,340.70000000000005,260.6,7712.5,3,9,24,1,25,38,2,1,3,0.2300000000000002,0.06999999999999984,18.46,0,1,37,3,10,13,2.1,1.2599999999999998,48.72
1.942,6.11,13.5,0.010199999999999999,325.4,87.0,33.91,22.44,310,134,133,384,3.6,1.35,1.5,3.0,991.6,650.9,1007.1,10086.0,2,5,12,42,22,23,80,54,6,4,6,12,1.86,1.63,2.0,23.88,2,2,2,42,0,3,10,0,5.7,3.6,4.91,62.46,4.168,11.558,21.5418,238.39999999999998,291.49,423.86999999999995,176,177,193,2.25,2.1,3.45,340.70000000000005,15.5,7436.4,3,10,23,1,58,71,2,0,4,0.2300000000000002,0.1399999999999999,18.39,0,0,36,3,10,13,2.1,0.79,48.25
1.942,4.47,10.5,0.010199999999999999,325.4,162.0,55.0,22.44,310,163,128,384,3.6,1.8,1.6,3.0,991.6,600.0,731.0,10086.0,2,3,11,42,22,39,47,54,6,5,5,12,1.86,1.22,1.93,23.88,2,2,1,42,0,1,10,0,5.7,3.19,4.44,62.46,2.5279999999999996,8.558,16.901799999999998,163.39999999999998,270.4,519.9599999999999,147,182,217,1.8,2.0,4.0,391.6,260.6,7763.4,1,9,26,17,25,54,1,1,4,0.6400000000000001,0.06999999999999984,18.869999999999997,0,1,37,1,10,11,2.5100000000000002,1.2599999999999998,49.129999999999995
1.942,4.47,8.96,18.72,325.4,162.0,46.5,126.0,310,163,112,684,3.6,1.8,1.35,6.8999999999999995,991.6,600.0,745.5,6839.400000000001,2,3,11,42,22,39,29,210,6,5,4,24,1.86,1.22,1.9,17.759999999999998,2,2,1,42,0,1,10,0,5.7,3.19,4.48,45.54,2.5279999999999996,7.018000000000001,3.347999999999999,163.39999999999998,278.9,407.9,147,198,99,1.8,2.25,0.14999999999999947,391.6,246.10000000000002,4502.300000000001,1,9,26,17,7,120,1,2,9,0.6400000000000001,0.039999999999999813,12.779999999999998,0,1,37,1,10,11,2.5100000000000002,1.2199999999999998,32.17
1.942,4.47,8.96,0.01926,325.4,162.0,46.5,87.6,310,163,112,594,3.6,1.8,1.35,6.0,991.6,600.0,745.5,7507.200000000001,2,3,11,42,22,39,29,102,6,5,4,18,1.86,1.22,1.9,18.96,2,2,1,42,0,1,10,0,5.7,3.19,4.48,49.800000000000004,2.5279999999999996,7.018000000000001,15.35274,163.39999999999998,278.9,446.29999999999995,147,198,9,1.8,2.25,0.75,391.6,246.10000000000002,5170.1,1,9,26,17,7,12,1,2,3,0.6400000000000001,0.039999999999999813,13.98,0,1,37,1,10,11,2.5100000000000002,1.2199999999999998,36.43000000000001
1.942,4.47,8.96,0.010199999999999999,325.4,162.0,46.5,22.44,310,163,112,384,3.6,1.8,1.35,3.0,991.6,600.0,745.5,10086.0,2,3,11,42,22,39,29,54,6,5,4,12,1.86,1.22,1.9,23.88,2,2,1,42,0,1,10,0,5.7,3.19,4.48,62.46,2.5279999999999996,7.018000000000001,15.3618,163.39999999999998,278.9,511.46,147,198,201,1.8,2.25,3.75,391.6,246.10000000000002,7748.9,1,9,26,17,7,36,1,2,3,0.6400000000000001,0.039999999999999813,18.9,0,1,37,1,10,11,2.5100000000000002,1.2199999999999998,49.09
1.942,4.47,13.5,0.010199999999999999,325.4,162.0,33.91,22.44,310,163,133,384,3.6,1.8,1.5,3.0,991.6,600.0,1007.1,10086.0,2,3,12,42,22,39,80,54,6,5,6,12,1.86,1.22,2.0,23.88,2,2,2,42,0,1,10,0,5.7,3.19,4.91,62.46,2.5279999999999996,11.558,19.901799999999998,163.39999999999998,291.49,498.86999999999995,147,177,222,1.8,2.1,3.9000000000000004,391.6,15.5,7487.3,1,10,25,17,58,87,1,0,5,0.6400000000000001,0.1399999999999999,18.799999999999997,0,0,36,1,10,11,2.5100000000000002,0.79,48.66
3.06,10.5,5.78,18.72,639.6,55.0,30.0,126.0,420,128,121,684,4.7,1.6,1.15,6.8999999999999995,806.0,731.0,947.0,6839.400000000001,2,11,5,42,74,47,33,210,10,5,4,24,1.64,1.93,2.18,17.759999999999998,2,1,5,42,0,10,0,0,4.68,4.44,5.3,45.54,7.4399999999999995,2.72,0.620000000000001,584.6,609.6,598.6,292,299,15,3.1,3.5500000000000003,0.5500000000000016,75.0,141.0,4355.400000000001,9,3,24,27,41,56,5,6,5,0.29000000000000004,0.5400000000000003,12.009999999999998,1,3,34,10,0,10,0.23999999999999932,0.6200000000000001,31.119999999999997
3.06,10.5,5.78,0.01926,639.6,55.0,30.0,87.6,420,128,121,594,4.7,1.6,1.15,6.0,806.0,731.0,947.0,7507.200000000001,2,11,5,42,74,47,33,102,10,5,4,18,1.64,1.93,2.18,18.96,2,1,5,42,0,10,0,0,4.68,4.44,5.3,49.800000000000004,7.4399999999999995,2.72,19.32074,584.6,609.6,637.0,292,299,75,3.1,3.5500000000000003,1.450000000000001,75.0,141.0,5023.200000000001,9,3,24,27,41,52,5,6,1,0.29000000000000004,0.5400000000000003,13.21,1,3,34,10,0,10,0.23999999999999932,0.6200000000000001,35.38
3.06,10.5,5.78,0.010199999999999999,639.6,55.0,30.0,22.44,420,128,121,384,4.7,1.6,1.15,3.0,806.0,731.0,947.0,10086.0,2,11,5,42,74,47,33,54,10,5,4,12,1.64,1.93,2.18,23.88,2,1,5,42,0,10,0,0,4.68,4.44,5.3,62.46,7.4399999999999995,2.72,19.3298,584.6,609.6,702.16,292,299,285,3.1,3.5500000000000003,4.450000000000001,75.0,141.0,7602.0,9,3,24,27,41,100,5,6,7,0.29000000000000004,0.5400000000000003,18.13,1,3,34,10,0,10,0.23999999999999932,0.6200000000000001,48.04
3.06,10.5,19.3,18.72,639.6,55.0,36.0,126.0,420,128,124,684,4.7,1.6,1.35,6.8999999999999995,806.0,731.0,890.1,6839.400000000001,2,11,11,42,74,47,79,210,10,5,6,24,1.64,1.93,2.54,17.759999999999998,2,1,1,42,0,10,10,0,4.68,4.44,5.77,45.54,7.4399999999999995,16.240000000000002,14.14,584.6,603.6,604.6,292,296,12,3.1,3.35,0.7500000000000009,75.0,84.10000000000002,4412.300000000001,9,9,18,27,5,10,5,4,3,0.29000000000000004,0.9000000000000001,11.649999999999999,1,1,38,10,10,20,0.23999999999999932,1.0899999999999999,30.65
3.06,10.5,19.3,0.01926,639.6,55.0,36.0,87.6,420,128,124,594,4.7,1.6,1.35,6.0,806.0,731.0,890.1,7507.200000000001,2,11,11,42,74,47,79,102,10,5,6,18,1.64,1.93,2.54,18.96,2,1,1,42,0,10,10,0,4.68,4.44,5.77,49.800000000000004,7.4399999999999995,16.240000000000002,32.84074,584.6,603.6,643.0,292,296,78,3.1,3.35,1.6500000000000004,75.0,84.10000000000002,5080.1,9,9,18,27,5,98,5,4,3,0.29000000000000004,0.9000000000000001,12.850000000000001,1,1,38,10,10,20,0.23999999999999932,1.0899999999999999,34.910000000000004
3.06,10.5,19.3,0.010199999999999999,639.6,55.0,36.0,22.44,420,128,124,384,4.7,1.6,1.35,3.0,806.0,731.0,890.1,10086.0,2,11,11,42,74,47,79,54,10,5,6,12,1.64,1.93,2.54,23.88,2,1,1,42,0,10,10,0,4.68,4.44,5.77,62.46,7.4399999999999995,16.240000000000002,32.8498,584.6,603.6,708.16,292,296,288,3.1,3.35,4.65,75.0,84.10000000000002,7658.9,9,9,18,27,5,146,5,4,9,0.29000000000000004,0.9000000000000001,17.77,1,1,38,10,10,20,0.23999999999999932,1.0899999999999999,47.57
3.06,10.5,9.81,18.72,639.6,55.0,48.0,126.0,420,128,151,684,4.7,1.6,1.6,6.8999999999999995,806.0,731.0,703.0,6839.400000000001,2,11,5,42,74,47,83,210,10,5,6,24,1.64,1.93,2.02,17.759999999999998,2,1,5,42,0,10,10,0,4.68,4.44,4.69,45.54,7.4399999999999995,6.75,4.650000000000002,584.6,591.6,616.6,292,269,15,3.1,3.1,1.0000000000000009,75.0,103.0,4599.400000000001,9,3,24,27,9,6,5,4,3,0.29000000000000004,0.3800000000000001,12.169999999999998,1,3,34,10,10,20,0.23999999999999932,0.010000000000000675,31.729999999999997
3.06,10.5,9.81,0.01926,639.6,55.0,48.0,87.6,420,128,151,594,4.7,1.6,1.6,6.0,806.0,731.0,703.0,7507.200000000001,2,11,5,42,74,47,83,102,10,5,6,18,1.64,1.93,2.02,18.96,2,1,5,42,0,10,10,0,4.68,4.44,4.69,49.800000000000004,7.4399999999999995,6.75,23.350740000000002,584.6,591.6,655.0,292,269,105,3.1,3.1,1.9000000000000004,75.0,103.0,5267.200000000001,9,3,24,27,9,102,5,4,3,0.29000000000000004,0.3800000000000001,13.370000000000001,1,3,34,10,10,20,0.23999999999999932,0.010000000000000675,35.99
3.06,10.5,9.81,0.010199999999999999,639.6,55.0,48.0,22.44,420,128,151,384,4.7,1.6,1.6,3.0,806.0,731.0,703.0,10086.0,2,11,5,42,74,47,83,54,10,5,6,12,1.64,1.93,2.02,23.88,2,1,5,42,0,10,10,0,4.68,4.44,4.69,62.46,7.4399999999999995,6.75,23.3598,584.6,591.6,720.16,292,269,315,3.1,3.1,4.9,75.0,103.0,7846.0,9,3,24,27,9,150,5,4,9,0.29000000000000004,0.3800000000000001,18.29,1,3,34,10,10,20,0.23999999999999932,0.010000000000000675,48.65
3.06,10.5,9.81,29.58,639.6,55.0,48.0,197.39999999999998,420,128,151,798,4.7,1.6,1.6,8.399999999999999,806.0,731.0,703.0,6050.4,2,11,5,42,74,47,83,318,10,5,6,30,1.64,1.93,2.02,15.96,2,1,5,42,0,10,10,60,4.68,4.44,4.69,40.56,7.4399999999999995,6.75,6.209999999999997,584.6,591.6,545.2,292,269,99,3.1,3.1,0.4999999999999982,75.0,103.0,3810.3999999999996,9,3,24,27,9,114,5,4,9,0.29000000000000004,0.3800000000000001,10.370000000000001,1,3,34,10,10,40,0.23999999999999932,0.010000000000000675,26.75
3.06,10.5,22.6,0.010199999999999999,639.6,55.0,54.0,22.44,420,128,122,384,4.7,1.6,1.35,3.0,806.0,731.0,880.0,10086.0,2,11,9,42,74,47,77,54,10,5,6,12,1.64,1.93,2.2,23.88,2,1,2,42,0,10,7,0,4.68,4.44,5.4,62.46,7.4399999999999995,19.540000000000003,36.149800000000006,584.6,585.6,726.16,292,298,286,3.1,3.35,4.65,75.0,74.0,7669.0,9,7,20,27,3,144,5,4,9,0.29000000000000004,0.5600000000000003,18.11,1,0,37,10,7,17,0.23999999999999932,0.7200000000000006,47.94
