formula,number
K2CaCeF6,2
K2CaPrF6,2
K2CaSmF6,2
K2CaEuF6,2
K2CaDyF6,2
K2CaTmF6,2
K2CaTmCl6,2
K2CaYbF6,2
K2CaYbCl6,2
K2ScTiF6,2
K2ScTiCl6,2
K2ScVF6,2
K2ScVCl6,2
K2ScCrF6,2
K2ScCrCl6,2
K2ScMnF6,2
K2ScMnCl6,2
K2ScFeF6,2
K2ScFeCl6,2
K2ScCoF6,2
K2ScCoCl6,2
K2ScNiF6,2
K2ScNiCl6,2
K2ScCuF6,2
K2ScCuCl6,2
K2ScZnF6,2
K2ScZnCl6,2
K2ScGeF6,2
K2ScGeCl6,2
K2ScSrF6,2
K2ScYF6,2
K2ScYCl6,2
K2ScNbF6,2
K2ScNbCl6,2
K2ScPdF6,2
K2ScPdCl6,2
K2ScAgF6,2
K2ScAgCl6,2
K2ScCdF6,2
K2ScCdCl6,2
K2ScInF6,2
K2ScInCl6,2
K2ScSnF6,2
K2ScSnCl6,2
K2ScBaF6,2
K2ScPtF6,2
K2ScPtCl6,2
K2ScHgF6,2
K2ScHgCl6,2
K2ScPbF6,2
K2ScLaF6,2
K2ScCeF6,2
K2ScPrF6,2
K2ScSmF6,2
K2ScEuF6,2
K2ScDyF6,2
K2ScDyCl6,2
K2ScTmF6,2
K2ScTmCl6,2
K2ScYbF6,2
K2ScYbCl6,2
K2TiVF6,2
K2TiVCl6,2
K2TiCrF6,2
K2TiCrCl6,2
K2TiMnF6,2
K2TiMnCl6,2
K2TiFeF6,2
K2TiFeCl6,2
K2TiCoF6,2
K2TiCoCl6,2
K2TiNiF6,2
K2TiNiCl6,2
K2TiCuF6,2
K2TiCuCl6,2
K2TiZnF6,2
K2TiZnCl6,2
K2TiGeF6,2
K2TiGeCl6,2
K2TiSrF6,2
K2TiSrCl6,2
K2TiYF6,2
K2TiYCl6,2
K2TiNbF6,2
K2TiNbCl6,2
K2TiPdF6,2
K2TiPdCl6,2
K2TiAgF6,2
K2TiAgCl6,2
K2TiCdF6,2
K2TiCdCl6,2
K2TiInF6,2
K2TiInCl6,2
K2TiSnF6,2
K2TiSnCl6,2
K2TiBaF6,2
K2TiPtF6,2
K2TiPtCl6,2
K2TiHgF6,2
K2TiHgCl6,2
K2TiPbF6,2
K2TiPbCl6,2
K2TiLaF6,2
K2TiCeF6,2
K2TiPrF6,2
K2TiSmF6,2
K2TiSmCl6,2
K2TiEuF6,2
K2TiEuCl6,2
K2TiDyF6,2
K2TiDyCl6,2
K2TiTmF6,2
K2TiTmCl6,2
K2TiYbF6,2
K2TiYbCl6,2
K2VCrF6,2
K2VCrCl6,2
K2VMnF6,2
K2VMnCl6,2
K2VFeF6,2
K2VFeCl6,2
K2VCoF6,2
K2VCoCl6,2
K2VNiF6,2
K2VCuF6,2
K2VZnF6,2
K2VZnCl6,2
K2VGeF6,2
K2VGeCl6,2
K2VSrF6,2
K2VSrCl6,2
K2VYF6,2
K2VYCl6,2
K2VNbF6,2
K2VNbCl6,2
K2VPdF6,2
K2VPdCl6,2
K2VAgF6,2
K2VAgCl6,2
K2VCdF6,2
K2VCdCl6,2
K2VInF6,2
K2VInCl6,2
K2VSnF6,2
K2VSnCl6,2
K2VBaF6,2
K2VPtF6,2
K2VPtCl6,2
K2VHgF6,2
K2VHgCl6,2
K2VPbF6,2
K2VPbCl6,2
K2VLaF6,2
K2VCeF6,2
K2VPrF6,2
K2VPrCl6,2
K2VSmF6,2
K2VSmCl6,2
K2VEuF6,2
K2VEuCl6,2
K2VDyF6,2
K2VDyCl6,2
K2VTmF6,2
K2VTmCl6,2
K2VYbF6,2
K2VYbCl6,2
K2CrMnF6,2
K2CrMnCl6,2
K2CrFeF6,2
K2CrFeCl6,2
K2CrCoF6,2
K2CrCoCl6,2
K2CrNiF6,2
K2CrCuF6,2
K2CrCuCl6,2
K2CrZnF6,2
K2CrZnCl6,2
K2CrGeF6,2
K2CrGeCl6,2
K2CrSrF6,2
K2CrSrCl6,2
K2CrYF6,2
K2CrYCl6,2
K2CrNbF6,2
K2CrNbCl6,2
K2CrPdF6,2
K2CrPdCl6,2
K2CrAgF6,2
K2CrAgCl6,2
K2CrCdF6,2
K2CrCdCl6,2
K2CrInF6,2
K2CrInCl6,2
K2CrSnF6,2
K2CrSnCl6,2
K2CrBaF6,2
K2CrPtF6,2
K2CrPtCl6,2
K2CrHgF6,2
K2CrHgCl6,2
K2CrPbF6,2
K2CrPbCl6,2
K2CrLaF6,2
K2CrCeF6,2
K2CrPrF6,2
K2CrPrCl6,2
K2CrSmF6,2
K2CrSmCl6,2
K2CrEuF6,2
K2CrEuCl6,2
K2CrDyF6,2
K2CrDyCl6,2
K2CrTmF6,2
K2CrTmCl6,2
K2CrYbF6,2
K2CrYbCl6,2
K2MnFeF6,2
K2MnFeCl6,2
K2MnCoF6,2
K2MnCoCl6,2
K2MnNiF6,2
K2MnNiCl6,2
K2MnCuF6,2
K2MnCuCl6,2
K2MnZnF6,2
K2MnZnCl6,2
K2MnGeF6,2
K2MnGeCl6,2
K2MnSrF6,2
K2MnSrCl6,2
K2MnYF6,2
K2MnYCl6,2
K2MnNbF6,2
K2MnNbCl6,2
K2MnPdF6,2
K2MnPdCl6,2
K2MnAgF6,2
K2MnAgCl6,2
K2MnCdF6,2
K2MnCdCl6,2
K2MnInF6,2
K2MnInCl6,2
K2MnSnF6,2
K2MnSnCl6,2
K2MnBaF6,2
K2MnPtF6,2
K2MnPtCl6,2
K2MnHgF6,2
K2MnHgCl6,2
K2MnPbF6,2
K2MnPbCl6,2
K2MnLaF6,2
K2MnCeF6,2
K2MnPrF6,2
K2MnSmF6,2
K2MnSmCl6,2
K2MnEuF6,2
K2MnEuCl6,2
K2MnDyF6,2
K2MnDyCl6,2
K2MnTmF6,2
K2MnTmCl6,2
K2MnYbF6,2
K2MnYbCl6,2
K2FeCoF6,2
K2FeCoCl6,2
K2FeNiF6,2
K2FeCuF6,2
K2FeZnF6,2
K2FeZnCl6,2
K2FeGeF6,2
K2FeSrF6,2
K2FeSrCl6,2
K2FeYF6,2
K2FeYCl6,2
K2FeNbF6,2
K2FeNbCl6,2
K2FePdF6,2
K2FePdCl6,2
K2FeAgF6,2
K2FeAgCl6,2
K2FeCdF6,2
K2FeCdCl6,2
K2FeInF6,2
K2FeInCl6,2
K2FeSnF6,2
K2FeSnCl6,2
K2FeBaF6,2
K2FePtF6,2
K2FePtCl6,2
K2FeHgF6,2
K2FeHgCl6,2
K2FePbF6,2
K2FePbCl6,2
K2FeLaF6,2
K2FeCeF6,2
K2FePrF6,2
K2FePrCl6,2
K2FeSmF6,2
K2FeSmCl6,2
K2FeEuF6,2
K2FeEuCl6,2
K2FeDyF6,2
K2FeDyCl6,2
K2FeTmF6,2
K2FeTmCl6,2
K2FeYbF6,2
K2FeYbCl6,2
K2CoNiF6,2
K2CoCuF6,2
K2CoZnF6,2
K2CoGeF6,2
K2CoSrF6,2
K2CoSrCl6,2
K2CoYF6,2
K2CoYCl6,2
K2CoNbF6,2
K2CoNbCl6,2
K2CoPdF6,2
K2CoPdCl6,2
K2CoAgF6,2
K2CoAgCl6,2
K2CoCdF6,2
K2CoCdCl6,2
K2CoInF6,2
K2CoInCl6,2
K2CoSnF6,2
K2CoSnCl6,2
K2CoBaF6,2
K2CoPtF6,2
K2CoPtCl6,2
K2CoHgF6,2
K2CoHgCl6,2
K2CoPbF6,2
K2CoPbCl6,2
K2CoLaF6,2
K2CoLaCl6,2
K2CoCeF6,2
K2CoCeCl6,2
K2CoPrF6,2
K2CoPrCl6,2
K2CoSmF6,2
K2CoSmCl6,2
K2CoEuF6,2
K2CoEuCl6,2
K2CoDyF6,2
K2CoDyCl6,2
K2CoTmF6,2
K2CoTmCl6,2
K2CoYbF6,2
K2CoYbCl6,2
K2NiCuF6,2
K2NiZnF6,2
K2NiGeF6,2
K2NiSrF6,2
K2NiSrCl6,2
K2NiYF6,2
K2NiYCl6,2
K2NiNbF6,2
K2NiNbCl6,2
K2NiPdF6,2
K2NiPdCl6,2
K2NiAgF6,2
K2NiAgCl6,2
K2NiCdF6,2
K2NiCdCl6,2
K2NiInF6,2
K2NiInCl6,2
K2NiSnF6,2
K2NiSnCl6,2
K2NiBaF6,2
K2NiBaCl6,2
K2NiPtF6,2
K2NiPtCl6,2
K2NiHgF6,2
K2NiHgCl6,2
K2NiPbF6,2
K2NiPbCl6,2
K2NiLaF6,2
K2NiLaCl6,2
K2NiCeF6,2
K2NiCeCl6,2
K2NiPrF6,2
K2NiPrCl6,2
K2NiSmF6,2
K2NiSmCl6,2
K2NiEuF6,2
K2NiEuCl6,2
K2NiDyF6,2
K2NiDyCl6,2
K2NiTmF6,2
K2NiTmCl6,2
K2NiYbF6,2
K2NiYbCl6,2
K2CuZnF6,2
K2CuGeF6,2
K2CuSrF6,2
K2CuSrCl6,2
K2CuYF6,2
K2CuYCl6,2
K2CuNbF6,2
K2CuNbCl6,2
K2CuPdF6,2
K2CuPdCl6,2
K2CuAgF6,2
K2CuAgCl6,2
K2CuCdF6,2
K2CuCdCl6,2
K2CuInF6,2
K2CuInCl6,2
K2CuSnF6,2
K2CuSnCl6,2
K2CuBaF6,2
K2CuPtF6,2
K2CuPtCl6,2
K2CuHgF6,2
K2CuHgCl6,2
K2CuPbF6,2
K2CuPbCl6,2
K2CuLaF6,2
K2CuLaCl6,2
K2CuCeF6,2
K2CuCeCl6,2
K2CuPrF6,2
K2CuPrCl6,2
K2CuSmF6,2
K2CuSmCl6,2
K2CuEuF6,2
K2CuEuCl6,2
K2CuDyF6,2
K2CuDyCl6,2
K2CuTmF6,2
K2CuTmCl6,2
K2CuYbF6,2
K2CuYbCl6,2
K2ZnGeF6,2
K2ZnSrF6,2
K2ZnSrCl6,2
K2ZnYF6,2
K2ZnYCl6,2
K2ZnNbF6,2
K2ZnNbCl6,2
K2ZnPdF6,2
K2ZnPdCl6,2
K2ZnAgF6,2
K2ZnAgCl6,2
K2ZnCdCl6,2
K2ZnInF6,2
K2ZnInCl6,2
K2ZnSnF6,2
K2ZnSnCl6,2
K2ZnBaF6,2
K2ZnPtF6,2
K2ZnPtCl6,2
K2ZnHgF6,2
K2ZnHgCl6,2
K2ZnPbF6,2
K2ZnPbCl6,2
K2ZnLaF6,2
K2ZnLaCl6,2
K2ZnCeF6,2
K2ZnCeCl6,2
K2ZnPrF6,2
K2ZnPrCl6,2
K2ZnSmF6,2
K2ZnSmCl6,2
K2ZnEuF6,2
K2ZnEuCl6,2
K2ZnDyF6,2
K2ZnDyCl6,2
K2ZnTmF6,2
K2ZnTmCl6,2
K2ZnYbF6,2
K2ZnYbCl6,2
K2GeSrF6,2
K2GeSrCl6,2
K2GeYF6,2
K2GeYCl6,2
K2GeNbF6,2
K2GeNbCl6,2
K2GePdF6,2
K2GePdCl6,2
K2GeAgF6,2
K2GeAgCl6,2
K2GeCdF6,2
K2GeCdCl6,2
K2GeInF6,2
K2GeInCl6,2
K2GeSnF6,2
K2GeSnCl6,2
K2GeBaF6,2
K2GePtF6,2
K2GePtCl6,2
K2GeHgF6,2
K2GeHgCl6,2
K2GePbF6,2
K2GePbCl6,2
K2GeLaF6,2
K2GeLaCl6,2
K2GeCeF6,2
K2GeCeCl6,2
K2GePrF6,2
K2GePrCl6,2
K2GeSmF6,2
K2GeSmCl6,2
K2GeEuF6,2
K2GeEuCl6,2
K2GeDyF6,2
K2GeDyCl6,2
K2GeTmF6,2
K2GeTmCl6,2
K2GeYbF6,2
K2GeYbCl6,2
K2SrYF6,2
K2SrNbF6,2
K2SrPdF6,2
K2SrPdCl6,2
K2SrAgF6,2
K2SrInF6,2
K2SrSnF6,2
K2SrPtF6,2
K2SrHgF6,2
K2SrDyF6,2
K2SrTmF6,2
K2SrYbF6,2
K2YNbF6,2
K2YNbCl6,2
K2YPdF6,2
K2YPdCl6,2
K2YAgF6,2
K2YAgCl6,2
K2YCdF6,2
K2YCdCl6,2
K2YInF6,2
K2YSnF6,2
K2YPtF6,2
K2YHgF6,2
K2YPbF6,2
K2YSmF6,2
K2YEuF6,2
K2YDyF6,2
K2YTmF6,2
K2YYbF6,2
K2NbPdF6,2
K2NbPdCl6,2
K2NbAgF6,2
K2NbAgCl6,2
K2NbCdF6,2
K2NbCdCl6,2
K2NbInF6,2
K2NbInCl6,2
K2NbSnF6,2
K2NbSnCl6,2
K2NbBaF6,2
K2NbPtF6,2
K2NbPtCl6,2
K2NbHgF6,2
K2NbHgCl6,2
K2NbPbF6,2
K2NbLaF6,2
K2NbCeF6,2
K2NbPrF6,2
K2NbSmF6,2
K2NbEuF6,2
K2NbDyF6,2
K2NbDyCl6,2
K2NbTmF6,2
K2NbTmCl6,2
K2NbYbF6,2
K2NbYbCl6,2
K2PdAgF6,2
K2PdAgCl6,2
K2PdCdF6,2
K2PdCdCl6,2
K2PdInF6,2
K2PdInCl6,2
K2PdSnF6,2
K2PdSnCl6,2
K2PdPtF6,2
K2PdPtCl6,2
K2PdHgF6,2
K2PdHgCl6,2
K2PdPbF6,2
K2PdPbCl6,2
K2PdLaF6,2
K2PdCeF6,2
K2PdPrF6,2
K2PdSmF6,2
K2PdSmCl6,2
K2PdEuF6,2
K2PdEuCl6,2
K2PdDyF6,2
K2PdDyCl6,2
K2PdTmF6,2
K2PdTmCl6,2
K2PdYbF6,2
K2PdYbCl6,2
K2AgCdF6,2
K2AgCdCl6,2
K2AgInF6,2
K2AgInCl6,2
K2AgSnF6,2
K2AgSnCl6,2
K2AgBaF6,2
K2AgPtF6,2
K2AgPtCl6,2
K2AgHgF6,2
K2AgHgCl6,2
K2AgPbF6,2
K2AgLaF6,2
K2AgCeF6,2
K2AgPrF6,2
K2AgSmF6,2
K2AgEuF6,2
K2AgDyF6,2
K2AgDyCl6,2
K2AgTmF6,2
K2AgTmCl6,2
K2AgYbF6,2
K2AgYbCl6,2
K2CdInF6,2
K2CdInCl6,2
K2CdSnF6,2
K2CdSnCl6,2
K2CdBaF6,2
K2CdPtF6,2
K2CdPtCl6,2
K2CdHgF6,2
K2CdHgCl6,2
K2CdPbF6,2
K2CdLaF6,2
K2CdCeF6,2
K2CdPrF6,2
K2CdSmF6,2
K2CdEuF6,2
K2CdDyF6,2
K2CdDyCl6,2
K2CdTmF6,2
K2CdTmCl6,2
K2CdYbF6,2
K2CdYbCl6,2
K2InSnF6,2
K2InSnCl6,2
K2InPtF6,2
K2InPtCl6,2
K2InHgF6,2
K2InHgCl6,2
K2InPbF6,2
K2InLaF6,2
K2InCeF6,2
K2InPrF6,2
K2InSmF6,2
K2InEuF6,2
K2InDyF6,2
K2InDyCl6,2
K2InTmF6,2
K2InTmCl6,2
K2InYbF6,2
K2InYbCl6,2
K2SnPtF6,2
K2SnPtCl6,2
K2SnHgF6,2
K2SnHgCl6,2
K2SnPbF6,2
K2SnPrF6,2
K2SnSmF6,2
K2SnEuF6,2
K2SnDyF6,2
K2SnTmF6,2
K2SnTmCl6,2
K2SnYbF6,2
K2SnYbCl6,2
K2PtHgF6,2
K2PtHgCl6,2
K2PtPbF6,2
K2PtLaF6,2
K2PtCeF6,2
K2PtPrF6,2
K2PtSmF6,2
K2PtEuF6,2
K2PtDyF6,2
K2PtDyCl6,2
K2PtTmF6,2
K2PtTmCl6,2
K2PtYbF6,2
K2PtYbCl6,2
K2HgPbF6,2
K2HgPrF6,2
K2HgSmF6,2
K2HgEuF6,2
K2HgDyF6,2
K2HgTmF6,2
K2HgTmCl6,2
K2HgYbF6,2
K2HgYbCl6,2
K2PbDyF6,2
K2PbTmF6,2
K2PbYbF6,2
K2PrTmF6,2
K2PrYbF6,2
K2SmDyF6,2
K2SmTmF6,2
K2SmYbF6,2
K2EuDyF6,2
K2EuTmF6,2
K2EuYbF6,2
K2DyTmF6,2
K2DyYbF6,2
K2TmYbF6,2
K2TmYbCl6,2
Rb2BeMgF6,2
Rb2BeCaF6,2
Rb2BeScF6,2
Rb2BeTiF6,2
Rb2BeVF6,2
Rb2BeCrF6,2
Rb2BeMnF6,2
Rb2BeFeF6,2
Rb2BeCoF6,2
Rb2BeNiF6,2
Rb2BeCuF6,2
Rb2BeZnF6,2
Rb2BeGeF6,2
Rb2BeSrF6,2
Rb2BeSrCl6,2
Rb2BeYF6,2
Rb2BeYCl6,2
Rb2BeNbF6,2
Rb2BePdF6,2
Rb2BeAgF6,2
Rb2BeCdF6,2
Rb2BeInF6,2
Rb2BeSnF6,2
Rb2BeBaF6,2
Rb2BeBaCl6,2
Rb2BeBaBr6,2
Rb2BePtF6,2
Rb2BeHgF6,2
Rb2BePbF6,2
Rb2BePbCl6,2
Rb2BeLaF6,2
Rb2BeLaCl6,2
Rb2BeLaBr6,2
Rb2BeCeF6,2
Rb2BeCeCl6,2
Rb2BeCeBr6,2
Rb2BePrF6,2
Rb2BePrCl6,2
Rb2BePrBr6,2
Rb2BeSmF6,2
Rb2BeSmCl6,2
Rb2BeEuF6,2
Rb2BeEuCl6,2
Rb2BeDyF6,2
Rb2BeDyCl6,2
Rb2BeTmF6,2
Rb2BeYbF6,2
Rb2MgCaF6,2
Rb2MgCaCl6,2
Rb2MgCaBr6,2
Rb2MgScF6,2
Rb2MgScCl6,2
Rb2MgTiF6,2
Rb2MgTiCl6,2
Rb2MgVF6,2
Rb2MgVCl6,2
Rb2MgCrF6,2
Rb2MgCrCl6,2
Rb2MgMnF6,2
Rb2MgMnCl6,2
Rb2MgFeF6,2
Rb2MgFeCl6,2
Rb2MgCoF6,2
Rb2MgNiF6,2
Rb2MgCuF6,2
Rb2MgZnF6,2
Rb2MgGeF6,2
Rb2MgSrF6,2
Rb2MgSrBr6,2
Rb2MgYF6,2
Rb2MgYCl6,2
Rb2MgYBr6,2
Rb2MgNbF6,2
Rb2MgNbCl6,2
Rb2MgPdF6,2
Rb2MgPdCl6,2
Rb2MgAgF6,2
Rb2MgAgCl6,2
Rb2MgCdF6,2
Rb2MgInF6,2
Rb2MgInCl6,2
Rb2MgInBr6,2
Rb2MgSnF6,2
Rb2MgSnCl6,2
Rb2MgSnBr6,2
Rb2MgBaF6,2
Rb2MgBaCl6,2
Rb2MgBaBr6,2
Rb2MgPtF6,2
Rb2MgPtCl6,2
Rb2MgPtBr6,2
Rb2MgHgF6,2
Rb2MgHgCl6,2
Rb2MgHgBr6,2
Rb2MgPbF6,2
Rb2MgPbCl6,2
Rb2MgPbBr6,2
Rb2MgLaF6,2
Rb2MgLaCl6,2
Rb2MgLaBr6,2
Rb2MgCeF6,2
Rb2MgCeCl6,2
Rb2MgCeBr6,2
Rb2MgPrF6,2
Rb2MgPrCl6,2
Rb2MgPrBr6,2
Rb2MgSmF6,2
Rb2MgSmCl6,2
Rb2MgSmBr6,2
Rb2MgEuF6,2
Rb2MgEuCl6,2
Rb2MgEuBr6,2
Rb2MgDyF6,2
Rb2MgDyCl6,2
Rb2MgDyBr6,2
Rb2MgTmF6,2
Rb2MgTmCl6,2
Rb2MgTmBr6,2
Rb2MgYbF6,2
Rb2MgYbCl6,2
Rb2MgYbBr6,2
Rb2CaScF6,2
Rb2CaScCl6,2
Rb2CaScBr6,2
Rb2CaTiF6,2
Rb2CaTiCl6,2
Rb2CaTiBr6,2
Rb2CaVF6,2
Rb2CaVCl6,2
Rb2CaVBr6,2
Rb2CaCrF6,2
Rb2CaCrCl6,2
Rb2CaCrBr6,2
Rb2CaMnF6,2
Rb2CaMnCl6,2
Rb2CaMnBr6,2
Rb2CaFeF6,2
Rb2CaFeCl6,2
Rb2CaFeBr6,2
Rb2CaCoF6,2
Rb2CaCoCl6,2
Rb2CaCoBr6,2
Rb2CaNiF6,2
Rb2CaNiCl6,2
Rb2CaNiBr6,2
Rb2CaCuF6,2
Rb2CaCuCl6,2
Rb2CaCuBr6,2
Rb2CaZnF6,2
Rb2CaZnCl6,2
Rb2CaZnBr6,2
Rb2CaGeF6,2
Rb2CaGeBr6,2
Rb2CaSrCl6,2
Rb2CaYF6,2
Rb2CaYCl6,2
Rb2CaNbF6,2
Rb2CaNbCl6,2
Rb2CaNbBr6,2
Rb2CaPdF6,2
Rb2CaPdCl6,2
Rb2CaPdBr6,2
Rb2CaAgF6,2
Rb2CaAgCl6,2
Rb2CaAgBr6,2
Rb2CaCdF6,2
Rb2CaCdCl6,2
Rb2CaCdBr6,2
Rb2CaInF6,2
Rb2CaInCl6,2
Rb2CaInBr6,2
Rb2CaSnF6,2
Rb2CaSnCl6,2
Rb2CaSnBr6,2
Rb2CaBaF6,2
Rb2CaPtF6,2
Rb2CaPtCl6,2
Rb2CaPtBr6,2
Rb2CaHgF6,2
Rb2CaHgCl6,2
Rb2CaHgBr6,2
Rb2CaPbF6,2
Rb2CaPbCl6,2
Rb2CaLaF6,2
Rb2CaCeF6,2
Rb2CaPrF6,2
Rb2CaSmF6,2
Rb2CaSmCl6,2
Rb2CaEuF6,2
Rb2CaEuCl6,2
Rb2CaDyF6,2
Rb2CaDyCl6,2
Rb2CaDyBr6,2
Rb2CaTmF6,2
Rb2CaTmCl6,2
Rb2CaTmBr6,2
Rb2CaYbF6,2
Rb2CaYbCl6,2
Rb2CaYbBr6,2
Rb2ScTiF6,2
Rb2ScTiCl6,2
Rb2ScTiBr6,2
Rb2ScVF6,2
Rb2ScVCl6,2
Rb2ScVBr6,2
Rb2ScCrF6,2
Rb2ScCrCl6,2
Rb2ScCrBr6,2
Rb2ScMnF6,2
Rb2ScMnCl6,2
Rb2ScMnBr6,2
Rb2ScFeF6,2
Rb2ScFeCl6,2
Rb2ScFeBr6,2
Rb2ScCoF6,2
Rb2ScCoCl6,2
Rb2ScNiF6,2
Rb2ScNiCl6,2
Rb2ScCuF6,2
Rb2ScCuCl6,2
Rb2ScZnF6,2
Rb2ScZnCl6,2
Rb2ScGeF6,2
Rb2ScGeCl6,2
Rb2ScSrF6,2
Rb2ScSrCl6,2
Rb2ScYF6,2
Rb2ScYCl6,2
Rb2ScYBr6,2
Rb2ScNbF6,2
Rb2ScNbCl6,2
Rb2ScNbBr6,2
Rb2ScPdF6,2
Rb2ScPdCl6,2
Rb2ScPdBr6,2
Rb2ScAgF6,2
Rb2ScAgCl6,2
Rb2ScAgBr6,2
Rb2ScCdF6,2
Rb2ScCdCl6,2
Rb2ScCdBr6,2
Rb2ScInF6,2
Rb2ScInCl6,2
Rb2ScInBr6,2
Rb2ScSnF6,2
Rb2ScSnCl6,2
Rb2ScSnBr6,2
Rb2ScBaF6,2
Rb2ScPtF6,2
Rb2ScPtCl6,2
Rb2ScPtBr6,2
Rb2ScHgF6,2
Rb2ScHgCl6,2
Rb2ScHgBr6,2
Rb2ScPbF6,2
Rb2ScPbCl6,2
Rb2ScLaF6,2
Rb2ScCeF6,2
Rb2ScCeCl6,2
Rb2ScPrF6,2
Rb2ScPrCl6,2
Rb2ScSmF6,2
Rb2ScSmCl6,2
Rb2ScEuF6,2
Rb2ScEuCl6,2
Rb2ScEuBr6,2
Rb2ScDyF6,2
Rb2ScDyCl6,2
Rb2ScDyBr6,2
Rb2ScTmF6,2
Rb2ScTmCl6,2
Rb2ScTmBr6,2
Rb2ScYbF6,2
Rb2ScYbCl6,2
Rb2ScYbBr6,2
Rb2TiVF6,2
Rb2TiVCl6,2
Rb2TiCrF6,2
Rb2TiCrCl6,2
Rb2TiMnF6,2
Rb2TiMnCl6,2
Rb2TiFeF6,2
Rb2TiFeCl6,2
Rb2TiCoF6,2
Rb2TiCoCl6,2
Rb2TiNiF6,2
Rb2TiNiCl6,2
Rb2TiCuF6,2
Rb2TiCuCl6,2
Rb2TiZnF6,2
Rb2TiZnCl6,2
Rb2TiGeF6,2
Rb2TiGeCl6,2
Rb2TiSrF6,2
Rb2TiSrCl6,2
Rb2TiSrBr6,2
Rb2TiYF6,2
Rb2TiYCl6,2
Rb2TiYBr6,2
Rb2TiNbF6,2
Rb2TiNbCl6,2
Rb2TiNbBr6,2
Rb2TiPdF6,2
Rb2TiPdCl6,2
Rb2TiPdBr6,2
Rb2TiAgF6,2
Rb2TiAgCl6,2
Rb2TiAgBr6,2
Rb2TiCdF6,2
Rb2TiCdCl6,2
Rb2TiCdBr6,2
Rb2TiInF6,2
Rb2TiInCl6,2
Rb2TiInBr6,2
Rb2TiSnF6,2
Rb2TiSnCl6,2
Rb2TiSnBr6,2
Rb2TiBaF6,2
Rb2TiBaCl6,2
Rb2TiPtF6,2
Rb2TiPtCl6,2
Rb2TiPtBr6,2
Rb2TiHgF6,2
Rb2TiHgCl6,2
Rb2TiHgBr6,2
Rb2TiPbF6,2
Rb2TiPbCl6,2
Rb2TiPbBr6,2
Rb2TiLaF6,2
Rb2TiLaCl6,2
Rb2TiCeF6,2
Rb2TiCeCl6,2
Rb2TiPrF6,2
Rb2TiPrCl6,2
Rb2TiSmF6,2
Rb2TiSmCl6,2
Rb2TiSmBr6,2
Rb2TiEuF6,2
Rb2TiEuCl6,2
Rb2TiEuBr6,2
Rb2TiDyF6,2
Rb2TiDyCl6,2
Rb2TiDyBr6,2
Rb2TiTmF6,2
Rb2TiTmCl6,2
Rb2TiTmBr6,2
Rb2TiYbF6,2
Rb2TiYbCl6,2
Rb2TiYbBr6,2
Rb2VCrF6,2
Rb2VCrCl6,2
Rb2VMnF6,2
Rb2VMnCl6,2
Rb2VFeF6,2
Rb2VFeCl6,2
Rb2VCoF6,2
Rb2VCoCl6,2
Rb2VNiF6,2
Rb2VCuF6,2
Rb2VCuCl6,2
Rb2VZnF6,2
Rb2VZnCl6,2
Rb2VGeF6,2
Rb2VGeCl6,2
Rb2VSrF6,2
Rb2VSrCl6,2
Rb2VSrBr6,2
Rb2VYF6,2
Rb2VYCl6,2
Rb2VYBr6,2
Rb2VNbF6,2
Rb2VNbCl6,2
Rb2VNbBr6,2
Rb2VPdF6,2
Rb2VPdCl6,2
Rb2VAgF6,2
Rb2VAgCl6,2
Rb2VAgBr6,2
Rb2VCdF6,2
Rb2VCdCl6,2
Rb2VCdBr6,2
Rb2VInF6,2
Rb2VInCl6,2
Rb2VInBr6,2
Rb2VSnF6,2
Rb2VSnCl6,2
Rb2VSnBr6,2
Rb2VBaF6,2
Rb2VBaCl6,2
Rb2VPtF6,2
Rb2VPtCl6,2
Rb2VPtBr6,2
Rb2VHgF6,2
Rb2VHgCl6,2
Rb2VHgBr6,2
Rb2VPbF6,2
Rb2VPbCl6,2
Rb2VPbBr6,2
Rb2VLaF6,2
Rb2VLaCl6,2
Rb2VLaBr6,2
Rb2VCeF6,2
Rb2VCeCl6,2
Rb2VCeBr6,2
Rb2VPrF6,2
Rb2VPrCl6,2
Rb2VPrBr6,2
Rb2VSmF6,2
Rb2VSmCl6,2
Rb2VSmBr6,2
Rb2VEuF6,2
Rb2VEuCl6,2
Rb2VEuBr6,2
Rb2VDyF6,2
Rb2VDyCl6,2
Rb2VDyBr6,2
Rb2VTmF6,2
Rb2VTmCl6,2
Rb2VTmBr6,2
Rb2VYbF6,2
Rb2VYbCl6,2
Rb2VYbBr6,2
Rb2CrMnF6,2
Rb2CrMnCl6,2
Rb2CrFeF6,2
Rb2CrFeCl6,2
Rb2CrCoF6,2
Rb2CrCoCl6,2
Rb2CrNiF6,2
Rb2CrNiCl6,2
Rb2CrCuF6,2
Rb2CrCuCl6,2
Rb2CrZnF6,2
Rb2CrZnCl6,2
Rb2CrGeF6,2
Rb2CrGeCl6,2
Rb2CrSrF6,2
Rb2CrSrCl6,2
Rb2CrSrBr6,2
Rb2CrYF6,2
Rb2CrYCl6,2
Rb2CrYBr6,2
Rb2CrNbF6,2
Rb2CrNbCl6,2
Rb2CrNbBr6,2
Rb2CrPdF6,2
Rb2CrPdCl6,2
Rb2CrAgF6,2
Rb2CrAgCl6,2
Rb2CrAgBr6,2
Rb2CrCdF6,2
Rb2CrCdCl6,2
Rb2CrCdBr6,2
